3,Alejandro Daniel,Rojas,37829593,1985-7-30,9656
3,Zoe Valentina,Zurich,34383436,1984-3-26,6559
3,Maximo Alejandro,Farina,22829604,2002-5-31,163
3,Pablo,Ramírez,37822487,2000-5-26,4075
3,Luciano Joaquin,Abadía,30804069,1994-5-14,8600
3,Ludmila Ailen,González,38211435,1987-10-2,8252
3,Brisa Valentina,Zambrano,26761383,1994-3-9,8058
3,Enzo Gabriel,Sberna,28881604,2002-12-18,9752
3,Estefania,Giordano,33786788,1984-3-11,553
3,Maria Sofia,Pérez,26083260,1989-7-22,4439
3,Kiara Abigail,Pereyra,28569146,1993-2-21,3156
3,Thiago Sebastian,Sánchez,23011679,2001-6-21,9473
3,Ivo,D'Elia,23347777,2004-7-25,6264
3,Brenda,León,29805046,1988-6-23,4211
3,Florencia Valentina,Fornerón,22691790,1994-6-6,655
3,Pablo Nicolas,D'Elia,32541221,2004-6-26,6927
3,Juan Antonio,Díaz,27684214,1997-7-19,7685
3,Brian Nicolas,Pereira,23394373,1989-7-4,549
3,Leon,Godoy,33856350,1984-3-14,4456
3,Gonzalo Martín,Totora,21807974,1989-12-27,1559
3,Alejo Benjamin,De Luca,20534549,1984-11-27,1102
3,Javier Alejandro,Soto,32079421,1995-3-11,4744
3,Alexis Nicolas,Marín,21068799,1995-8-20,1155
3,Ana Victoria,Pereira,36230320,1999-6-4,8613
3,Maria Clara,Borges,32931748,1983-9-14,4666
3,Jorge Luis,Borges,28064332,1984-3-18,4653
3,Maximiliano Agustin,Rodríguez,25496721,1980-5-22,4342
3,Ignacio Tomas,Nave,31939622,1992-12-31,8330
3,Ramiro Ezequiel,Rodríguez,30377719,1996-8-28,6360
3,Santiago Manuel,Fernández,20896503,2000-5-13,3492
3,Candela Aylen,Mariani,25307226,1993-2-17,2442
3,Serena,Marino,31806374,1980-11-14,9888
3,Selene,Díaz,21073488,1999-9-30,5251
3,Stefano,Gutiérrez,23839638,1986-1-18,2719
3,Ismael,Demichelis,23121763,1984-8-21,8356
3,Priscila Magali,Ramírez,39026569,2002-1-2,6641
3,Helena,Duarte,30525062,1995-5-1,61
3,Ana Maria,Huarte,30424642,1990-11-6,3882
3,Miranda,Huergo,28527377,2002-6-4,7097
3,Tobias Nicolas,Nave,25859097,1997-3-5,7022
3,Jorge Daniel,Salamone,37870129,2000-9-24,1267
3,Benjamin Nicolas,Huarte,22852008,1992-10-16,8608
3,Bautista Benjamin,Zurich,25376657,1994-9-9,4969
3,Santiago Sebastian,Ibáñez,21089344,1981-1-23,4891
3,Valentina Nicole,Leal,28849375,1985-4-12,4594
3,Ana Valentina,Rebollo,35962760,1989-11-16,6442
3,Martin Gabriel,Surace,23353112,1987-1-2,5593
3,Morena Valentina,Marino,23897224,1987-9-3,1817
3,Joaquin Leonel,Surace,28071405,2001-12-1,6599
3,Lucía Magalí,Salvador,33834793,1988-11-10,5803
3,Matias Ignacio,Gonzales,38682714,1985-5-27,4667
3,Ignacio Sebastian,Rotman,21286345,1995-4-7,2915
3,Santiago Jesus,Valenzuela,31438672,2002-7-22,5841
3,Federico Ezequiel,Basile,20203848,2002-2-17,6755
3,Marcos Daniel,Carrizo,32063569,1983-12-25,9135
3,Mauricio,Surace,30112361,1986-10-23,9751
3,Gabriel Nicolas,Raimundo,35159333,1990-7-31,3026
3,Nicolas Martin,Rivera,23452357,1983-1-22,9905
3,Samuel,Rotman,32646920,1983-4-4,2013
3,Santiago Lionel,Pinedo,33751953,1984-2-18,318
3,Agustin Emanuel,León,20769288,1982-10-1,7396
3,Tiago Nicolás,Lorca,38405644,2001-6-25,13
3,Camila Rocio,Gómez,29230936,1988-11-10,5640
3,Diego Agustin,Díaz,33670469,1980-2-5,4327
3,Marcos Nahuel,Carrizo,36963071,1991-10-13,8549
3,Kiara Valentina,Silva,36096284,1997-11-6,4468
3,Joaquin Sebastian,Valenzuela,37135879,2004-3-29,9960
3,Milagros Jazmin,Giménez,28094201,1995-1-26,584
3,Diego Alejandro,Zurich,30078034,1994-6-18,4135
3,Rodrigo Gabriel,Vasile,22238573,1982-7-22,5678
3,Gonzalo Joaquin,Rebollo,29017215,1989-4-5,9141
3,Tiago Benjamin,Reyes,27283017,1983-12-10,2127
3,Facundo Benjamin,Reyes,26642573,2004-6-12,537
3,Antonella Belén,Fazzi,31410769,1992-2-2,6326
3,Emilio,Soto,30067224,1997-7-10,688
3,Ignacio Nahuel,Sorbera,27889237,1999-12-26,3350
3,Alan Leonel,Giordano,24829027,1985-7-10,3527
3,Julieta Abigail,Zurich,31474971,1991-11-25,7307
3,Maria Isabel,Leal,20111870,1984-7-1,7074
3,Ana Gabriela,Rodríguez,36087158,1994-1-20,9784
3,Sofia Ayelen,Loreto,20338151,2003-11-23,7827
3,Gianella,Leal,23112568,1982-4-30,1852
3,Juan Segundo,Hidalgo,31432528,1986-6-8,6925
3,Ailen,Álvarez,35490617,2001-12-4,3425
3,Jonathan,Demichelis,21487535,1994-12-31,4320
3,Alex,Martínez,34992158,1990-12-8,4433
3,Sol Agustina,Nari,24388148,1997-4-29,8984
3,Tiago Agustin,Abadía,39448128,1991-1-19,7071
3,Ariadna,Rodríguez,25991065,2004-1-14,4397
3,Kiara Aylen,Álvarez,37917254,2001-1-12,1482
3,Javier,Raimundo,28936312,1999-11-22,2426
3,Cristian Ezequiel,Pérez,25423911,2004-1-23,5177
3,Daniel Agustin,Nave,33629528,1991-11-16,1418
3,Juan Roman,Sojero,21796025,1993-6-18,7848
3,Leonardo Gabriel,Pedone,36298183,1980-11-8,4507
3,Gonzalo Emanuel,Muñoz,23301498,1994-5-3,9636
3,Maximo Gabriel,Delgado,30134380,2003-12-16,5120
3,Miguel Alejandro,Rivera,34913372,1985-6-30,7510
3,Gastón Ezequiel,Mariani,30439627,1993-1-3,9027
3,Rodrigo Emanuel,Rivera,30817099,1996-11-25,9160
3,Lucas Valentin,Saldaña,27357430,1987-11-25,4459
3,Brenda Magali,Rómulo,30427209,1986-3-24,4656
3,Lucas Matias,Giménez,36201745,1998-4-22,2179
3,Fernando Agustin,Pereira,28182902,1989-8-22,2560
3,Gonzalo David,Zambrano,33116646,1983-10-1,7359
3,Lucas Ivan,Raimundo,30466235,2002-3-14,5643
3,Joaquín Emanuel,Jiménez,39546175,1997-11-24,6429
3,Francisco Gabriel,Demichelis,34467294,1992-10-3,2242
3,Tiago Nahuel,Scanone,25075156,1991-8-21,5413
3,Ezequiel Agustin,Gómez,27883908,1986-10-22,1727
3,Cristian Daniel,Abadía,32727191,1986-12-9,8493
3,Valentina Nahir,Salem,31803450,1989-6-3,6385
3,Rocio Ailen,Benítez,39901135,1983-4-29,2762
3,Valentina Sofia,De Luca,24921343,1982-9-17,6526
3,Tomas Leonel,Borges,34102327,2003-12-21,8648
3,Agustina Ailen,Surace,25121251,1983-1-14,460
3,Lucia Valentina,Mejía,32791109,1993-6-19,3036
3,Victoria Belen,Casas,24541405,1994-5-20,5321
3,Iara Belen,Reyes,28795099,1996-1-13,1189
3,Kiara Belen,Rivera,22280211,1997-2-10,5051
3,Antonio,Vasile,36068568,1981-5-11,5499
3,Lautaro Joel,Fava,28576546,1993-5-12,2700
3,Jonathan David,Marín,22214010,1990-5-22,2716
3,Luciano Nahuel,Andrade,36749443,1991-1-12,91
3,Renzo,Arredondo,35580239,1999-4-1,1163
3,Camila Antonella,Rebollo,33368037,1992-1-26,9244
3,Leonardo Ezequiel,Díaz,26223218,1987-4-16,3598
3,Cristian Ariel,Rómulo,29468582,1995-9-14,8403
3,Brisa Abril,Pinedo,29657490,2004-8-21,3656
3,Lourdes Milagros,Flores,25146308,2003-6-18,4766
3,Jimena,Galán,31896387,1983-4-17,5570
3,Lautaro Ismael,Rómulo,35098557,1986-3-4,3278
3,Micaela Abigail,Godoy,38989715,1989-9-19,2416
3,Alexis Daniel,Gómez,29310187,2004-5-12,1931
3,Luna Morena,Delgado,27778923,1983-8-7,1853
3,Mauro Ezequiel,Giordano,37556526,1992-10-7,6852
3,Lourdes Abigail,Marchi,27730628,1989-9-8,5443
3,Agustin Ariel,Marino,20271536,1987-7-2,6778
3,Joaquin Tomas,Casas,25279064,2003-9-21,7976
3,Franco Ariel,Mamani,27366942,1996-9-21,9632
3,Ariana Abigail,Marchi,28640599,1984-11-18,6164
3,Pablo Gabriel,Rotman,20485080,1987-4-13,9036
3,Lautaro Ivan,Ibáñez,27187608,1997-8-31,396
3,Thiago Alejandro,Salamone,36191369,1997-4-7,9866
3,Facundo Javier,Basile,36769366,1999-10-13,5697
3,Santiago Matias,Rivera,36116559,1999-12-25,4598
3,Axel Joel,Salamone,35770082,1992-3-29,2712
3,Franco Valentin,Vargas,38443420,1990-8-3,1008
3,Jose Gabriel,D'Elia,23970629,1992-3-23,1199
3,Valentin Ezequiel,Álvarez,34538278,2000-12-12,9447
3,Facundo Alejandro,Loreto,27690246,1981-11-25,7524
3,Luciana Abigail,Fava,35129421,1985-3-28,1694
3,Mariano Agustin,Amenedo,36224835,1985-6-2,3238
3,Brisa Ailen,Abadía,33370433,1993-3-29,5048
3,Milagros Lucia,Gonzales,35070117,1984-12-3,6670
3,Ivan Alejandro,Vargas,34937302,1983-8-5,9184
3,Nicolas Ariel,Sberna,38135377,1987-1-24,3436
3,Lucas Ignacio,Reyes,33011549,2004-5-5,6537
3,Alejo Agustin,Lorenzo,39761773,2004-1-8,8197
3,Sol Valentina,Rosso,35524242,1989-2-22,8687
3,Priscila Abril,Carrizo,26897385,1998-3-27,5195
3,Luka,Ramírez,23764679,1989-9-11,7592
3,Mauro,Lorenzo,24520845,2001-11-11,735
3,Facundo David,Andrade,34218702,1995-12-16,4632
3,Agustin Sebastian,Huarte,38512252,1999-11-22,3792
3,Jonathan Gabriel,Maradona,20553912,1995-11-5,7709
3,Kevin Leonel,Mora,30009764,1990-7-3,4468
3,Camila Valentina,Giménez,29939363,1993-8-22,928
3,Agustin Nahuel,Gómez,37302556,1984-11-19,5193
3,Tobias Valentín,Fazzi,38175043,1990-12-8,58
3,Brisa Antonella,Rosso,39188673,2000-12-12,6167
3,Gregorio,Mamani,39959026,1990-3-25,6053
3,Donato,González,30619664,1981-6-17,893
3,Axel Ariel,Salamone,28361286,2003-1-3,6186
3,Martina Guadalupe,Gonzales,20085859,2000-8-4,8407
3,Melany,Andrade,36263409,2004-7-18,8574
3,Maria Alejandra,Sánchez,29985946,1982-2-24,2521
3,Pablo Sebastián,Pereira,26339626,2003-6-20,2186
3,Gabriela,Amenedo,26652432,1981-12-2,5794
3,Agustin Tomas,Castillo,21476385,1981-4-5,1980
3,Abril Micaela,Sala,34785365,1984-11-28,8693
3,Valentin Nicolas,Rómulo,26075468,1990-8-29,1452
3,Camila Victoria,Andrade,24460613,1999-6-5,2850
3,Diego Ezequiel,Abadía,38823337,1981-11-30,2505
3,Enzo Nicolás,Sorbera,26620317,1988-1-31,6949
3,Elias Benjamin,Agüero,20841777,1992-10-2,4223
3,Maximo Nicolas,Marchi,31913881,1981-6-13,7640
3,Camila Guadalupe,Demichelis,27740172,1991-4-27,5499
3,Berenice,Casares,26486911,1984-12-26,4030
3,Luciano Martin,Nari,21336024,1993-10-8,4979
3,Valentina Pilar,Ramírez,24102744,1987-8-18,8621
3,Brisa Agustina,Carrizo,32177056,1997-9-2,5729
3,Franco Martin,Portillo,21002267,1983-12-19,1947
3,Kevin Uriel,Pereyra,39892466,1993-6-14,301
3,Lucas Tomás,Huarte,21538380,1995-4-26,155
3,Dylan Nahuel,Mejía,26213777,1982-3-16,4984
3,Marcos David,Andrade,37370143,1983-8-12,2682
3,Brisa Belen,Hoffmann,34317904,1991-4-12,3385
3,Federico Gabriel,Casas,20632375,1991-11-14,2415
3,Mirko,Nessi,30137630,1981-2-25,7378
3,Tiago Ezequiel,Raimundo,28215760,2004-1-23,723
3,Natalia,Varela,26145953,1999-10-18,8621
3,Matías Javier,Rebollo,36532634,2003-8-3,2592
3,Ariel Alejandro,Pavón,34810703,1980-1-14,6574
3,Solana,Farías,39331531,1983-4-8,2395
3,Milagros Celeste,Delgado,34503644,1992-1-1,9127
3,Luz,Morales,20201208,1984-9-28,2040
3,Mia Abril,Lorenzo,39116218,1996-6-11,6104
3,Facundo Manuel,Rojas,29250549,1995-7-12,9264
3,Guido,Casares,33477211,1986-11-2,208
3,Adrian,Mariani,21812322,1987-2-5,3391
3,Luciano Andres,Zambrano,29775893,1989-6-26,879
3,Milagros De Los Angeles,Mejía,23863855,1988-12-21,3641
3,Candela Lucia,Rivera,38226954,2001-5-11,9735
3,Nahuel Nicolas,Salazar,25819096,1992-5-7,7913
3,Kevin Gabriel,Arellano,25242242,1996-11-30,7093
3,Gonzalo Benjamín,Díaz,24311901,1989-11-5,1198
3,Cristian David,Portillo,20665632,1994-2-12,9352
3,Agustin Ignacio,De Luca,33929213,2003-6-23,8438
3,Lucas Damian,Sojero,20439525,1983-10-21,447
3,Carlos Alberto,López,37822061,1988-9-12,5434
3,Juan Daniel,Moreno,27726809,2002-11-7,4546
3,Elena,Andrade,27732792,1996-1-29,4611
3,Kiara Agustina,Rotman,35127954,2003-3-15,7050
3,Matilda,Gutiérrez,24624614,1993-3-29,2608
3,Abril Antonella,Santos,26297024,1987-1-27,1636
3,Lionel Agustin,Soto,25896262,1993-5-5,8621
3,Segundo,Marchi,22421275,2001-8-2,5173
3,Angela,Salazar,21005077,1984-11-13,4925
3,Rocio Abril,Varela,38171119,1986-9-27,3897
3,Daiana,Lorca,35520998,1989-9-18,1276
3,Axel Maximiliano,Pedone,39488716,2001-10-21,1769
3,Alan David,Villalba,20115922,1986-1-6,5905
3,Florencia Micaela,De León,23832839,1996-3-25,7586
3,Diego Nicolas,Morales,23840352,1993-8-19,7610
3,Mauricio Nicolas,Salem,39755590,1988-8-31,3450
3,Priscila Milagros,Basile,26222042,1998-8-6,5144
3,Maria Catalina,Vargas,34775974,1994-8-23,3193
3,Axel Javier,Leal,29509609,2003-4-6,2635
3,Victoria Valentina,Nave,37414822,1983-3-19,421
3,Martiniano,Díaz,37300885,1983-2-23,3141
3,Juan Diego,Jiménez,22537763,1980-6-15,2432
3,Diego Armando,Mariani,22370403,1998-3-17,4506
3,Agustin Maximiliano,Rebollo,24828906,1986-1-20,606
3,Maria Trinidad,Mora,34997398,2000-12-25,5460
3,Margarita,Salvador,24666103,1993-9-16,9023
3,Evelyn,Portillo,28445652,2004-4-4,6937
3,Diego Martin,Fava,26899945,1980-3-2,7966
3,Alexis Sebastian,Rojas,35792810,2001-5-1,2020
3,Priscila Jazmin,León,22731504,2000-11-5,8074
3,Julieta Agustina,Farías,29507440,2001-8-29,8611
3,Brenda Abigail,Rivas,22012578,1988-4-26,3966
3,German,Rivera,28919866,1996-10-12,3997
3,Axel Rodrigo,Vasile,23034366,1988-10-5,8568
3,Kevin Joel,Benítez,34141890,1991-7-7,1552
3,Micaela Soledad,Fernández,33755831,2003-9-25,555
3,Jose Fernando,Mamani,23514062,1983-5-13,8084
3,Francisco Ezequiel,Martínez,24639256,2001-2-14,6646
3,Franco Javier,Gonzales,27901228,1995-8-31,4805
3,Federico Nahuel,Sosa,24591853,1981-1-23,9695
3,Kevin Alejandro,Fernández,28649300,1984-1-25,3023
3,Nicolas Daniel,Rebollo,25995638,1987-5-8,6540
3,Priscila Ailen,Arredondo,31222762,1998-1-28,6702
3,Maria Elena,Galán,36010670,2001-7-28,4885
3,Cristian Alejandro,Raimundo,35892589,1987-10-21,4970
3,Celeste Milagros,Schapira,38159440,2001-3-21,6823
3,Priscila Nicole,Sorbera,22756157,1990-8-22,7058
3,Maximo Joaquin,Jiménez,29700294,1986-12-15,9132
3,Micaela Aylen,Rotundo,23185288,1986-9-20,7491
3,Ezequiel Nicolas,Sberna,37248820,2002-8-17,8567
3,Rocio Jazmin,Salvador,20152617,1999-2-2,4740
3,Candela Guadalupe,Rivas,26338790,1984-3-26,3791
3,Franco Lautaro,Rivas,36235922,2000-5-11,706
3,Maria Mercedes,Varela,35172265,1994-2-9,2160
3,Axel Sebastian,Arredondo,35175096,1982-8-10,4271
3,Kevin Ariel,Flores,39157621,1980-7-3,6614
3,Candela Ailen,Borges,22504168,1982-4-3,5388
3,Brandon Ezequiel,Lorenzo,35343183,1987-6-17,2775
3,Juan Ramon,Sotomayor,29563953,2004-2-23,3147
3,Angeles,Pinedo,35777626,2001-5-27,8668
3,Axel Benjamin,Portillo,31852652,1985-5-20,5978
3,Faustina,Scanone,22921710,2001-10-19,5986
3,Axel Emanuel,Giordano,25580991,1994-11-23,2769
3,Alina,Mancuso,24715520,1987-3-6,4035
3,Paula Valentina,Mamani,35247878,1999-8-5,9767
3,Thiago Daniel,Quispe,39334015,1990-11-17,3313
3,Sabrina,Rodríguez,35494429,2002-1-29,9879
3,Nicolas Nahuel,De Luca,28222557,1992-10-24,3868
3,Pablo Daniel,Demichelis,22097323,1997-3-1,1590
3,Nicolas Andres,Pedone,36348322,2001-1-25,9565
3,Maria Antonella,Basile,37103602,1982-7-11,5711
3,Martina Pilar,Farina,35533223,1985-11-6,2867
3,Bautista Ezequiel,Mancuso,25784137,1984-5-11,6896
3,Lara Agustina,Soto,31825202,1985-4-10,5782
3,Joaquin Ariel,Farina,34332703,1992-3-3,7255
3,Tomas Uriel,Carranza,39466663,2003-6-7,3193
3,Lautaro Maximiliano,Mamani,27400355,1998-8-20,2462
3,Santiago Román,Fornerón,21626925,2002-5-11,5765
3,Valentina,Vargas,26332868,2001-11-14,8243
3,Santiago,Pinedo,26630554,1998-9-11,3369
3,Martina,Vargas,25008703,1995-8-21,8012
3,Joaquin,Ibáñez,24763398,1995-3-19,3349
3,Juan Ignacio,Marín,20308230,1993-5-29,1614
3,Sofia,Fernández,26527067,2002-3-2,9555
3,Tomas,Lorca,35887222,2001-2-10,5389
3,Bautista,Demichelis,39759277,1992-12-19,346
3,Mateo,Castro,32509932,2001-7-13,1147
3,Catalina,Fornerón,26619756,2000-6-2,4385
3,Benjamin,Sberna,30837330,1998-10-5,3244
3,Agustin,Abadía,20578788,1984-11-12,9067
3,Santino,Mora,36701874,2000-2-17,2149
3,Juan Cruz,Giménez,33444204,2004-6-14,3491
3,Camila,Leiva,24686586,2000-4-30,8319
3,Francisco,Rojas,30731462,1997-3-31,2924
3,Ignacio,Espinoza,24271228,1982-9-15,5282
3,Lautaro,Díaz,30253001,1993-9-15,9921
3,Juan Pablo,Fernández,26301132,1988-7-5,3848
3,Valentino,Díaz,32888994,2000-6-9,3881
3,Lucia,Gutiérrez,26329505,1998-9-30,6617
3,Delfina,Álvarez,35610548,1985-7-31,4034
3,Agustina,Díaz,36800163,1980-8-24,9296
3,Abril,Flores,29426644,2004-7-9,1966
3,Victoria,Maradona,38755759,1981-10-16,5428
3,Guadalupe,Rivas,25982720,1991-7-20,6842
3,Nicolas,Rómulo,37829478,1982-9-15,5208
3,Valentín,Casares,36619040,1983-6-25,7735
3,Julieta,Salamone,38726291,1995-11-20,6208
3,Morena,Castillo,26629049,1998-3-27,9586
3,Candela,Gonzales,37562245,2004-4-18,9893
3,Milagros,Gonzales,24296507,1981-11-26,4772
3,Facundo,Leal,22074308,1982-10-27,1102
3,Matias,Martínez,39782961,2004-3-6,144
3,Maria Victoria,Gonzales,29708004,2003-6-19,5381
3,Josefina,Nave,27226232,2004-6-26,5242
3,Franco,Marín,29586156,1999-5-2,4676
3,Juan Manuel,Ramírez,21553665,1984-1-28,1270
3,Felipe,Raimundo,34424576,1993-9-1,3656
3,Juana,Marín,20045043,2000-10-29,3944
3,Lucas,Sojero,39857446,1981-7-18,1466
3,Maximo,Santos,36268385,1986-4-9,3731
3,Pilar,Nave,33843689,1994-8-8,5727
3,Juan Bautista,Sorbera,26155438,1980-4-21,5308
3,Lautaro Ezequiel,Sojero,36694969,2002-12-12,1882
3,Thiago,Fernández,32102682,1994-4-7,3903
3,Malena,Arellano,28902003,1991-12-5,4029
3,Lola,Gonzales,34468632,2000-11-11,3754
3,Mia,Ramírez,24573559,1982-7-28,4328
3,Santiago Nicolas,González,35563452,2002-8-18,2026
3,Matias Ezequiel,García,39343536,1985-9-30,9728
3,Martin,Giménez,27780447,2003-9-22,5001
3,Ana Paula,Jiménez,29467417,1984-10-7,5224
3,Tomas Agustin,Salazar,25957070,1981-12-9,3258
3,Manuel,Pereyra,33103257,1989-1-11,6449
3,Agostina,Galán,39956035,1996-6-15,9787
3,Ramiro,Santos,37436362,1993-8-4,3205
3,Constanza,Carranza,30883140,2000-12-4,1334
3,Maria Belen,Gutiérrez,31898541,1988-7-6,8614
3,Luca,Nessi,24428029,2001-6-24,9142
3,Bruno,León,26045299,1994-10-1,9416
3,Micaela,Lorenzo,31411638,2003-9-25,3818
3,Lara,Duarte,30442407,1994-4-1,7147
3,Federico,Gutiérrez,25588683,2004-6-14,8845
3,Lautaro Agustin,Reyes,35440624,1990-7-19,2300
3,Julian,Quispe,27029575,1993-5-14,9289
3,Lautaro Nicolas,Amenedo,26470724,1995-10-22,2360
3,Bianca,Gonzales,23700583,2001-5-4,4449
3,Tobías,Sosa,29572645,1998-3-13,3342
3,Renata,Lorenzo,25141170,1996-11-20,2512
3,Pedro,Valenzuela,37349124,2002-5-29,3181
3,Gonzalo,Zurich,36811259,1994-4-20,9148
3,Sofía Belén,Surace,28491284,1989-2-2,1610
3,Lautaro Benjamin,Surace,25205651,1990-1-21,7923
3,Florencia,Pérez,30549679,1988-5-21,2713
3,Juan Gabriel,Fava,33525976,1985-2-27,3133
3,Rocio Belen,Mamani,30540036,1986-6-25,9756
3,Lautaro Nahuel,Martínez,30515899,1997-7-14,4400
3,Miguel Angel,Vasile,27780498,1984-3-18,6058
3,Santiago Agustin,Mamani,34084877,2000-8-18,2960
3,Sebastian,Salamone,27906319,1992-7-14,6407
3,Emilia,Zambrano,25166590,1986-9-15,8047
3,Jazmin,Vera,34082063,1980-1-24,6433
3,Clara,Nari,31595930,1993-9-16,4805
3,Camila Belen,Sojero,22537413,1993-9-7,6061
3,Jeremias,Marchi,27054410,1994-6-20,5539
3,Mora,Martínez,23005651,2001-6-21,5161
3,Luciano,Espinoza,24507958,2000-6-2,7955
3,Alejo,Demichelis,28783678,1983-3-28,1114
3,Julia,Carrizo,30359850,1998-7-19,1991
3,Maria Valentina,Carranza,22190272,1981-7-11,7661
3,Rocio,Castro,32339139,2001-1-9,6311
3,Antonella,Silva,37399225,1998-4-25,4522
3,Simon,Salem,26424310,1984-4-22,7963
3,Maria Sol,Sánchez,28315254,1995-11-19,8879
3,Lucas Ezequiel,Abadía,25737542,1990-8-23,7282
3,Maria De Los Angeles,Marchi,31455021,1982-1-7,4374
3,Guillermina,Martínez,34704242,2001-1-16,2525
3,Valentina Abril,Marchi,34797497,1983-8-10,8896
3,Matias Nicolas,Sojero,33762680,1998-1-25,9921
3,Paloma,Contreras,34081193,1997-2-16,3016
3,Maria Emilia,Fazzi,34894981,1981-8-20,7116
3,Juan Martin,Arredondo,22618763,1995-2-26,1451
3,Ezequiel,Rivas,24892870,1995-8-31,7318
3,Facundo Nicolas,Castro,37841559,2002-10-6,4078
3,Paulina,Fazzi,39653744,1985-11-19,6378
3,Maria Jose,Valenzuela,20049345,1980-12-31,516
3,Juan David,Pérez,28590065,1983-1-9,4158
3,Lautaro Gabriel,Nessi,25426295,2004-6-12,3526
3,Juan Jose,Godoy,34004598,1988-9-16,145
3,Tiziano,Valenzuela,23766601,1991-4-19,2682
3,Lorenzo,Reyes,39952267,1985-12-12,9714
3,Santiago Ezequiel,Andrade,31401969,2004-5-1,3059
3,Maria Luz,Amenedo,38571000,1999-5-30,8420
3,Lourdes,Reyes,39168104,1993-3-27,2353
3,Agustin Ezequiel,Reyes,37282173,1989-8-8,5900
3,Angelina,Santos,30213296,1998-8-31,1727
3,Ludmila,D'Elia,36525291,1991-10-18,8853
3,Maria Paz,Farina,31352300,2003-9-7,6387
3,Priscila,Casas,26741515,1990-4-5,6414
3,Milagros Belén,Sojero,34296571,1991-8-23,926
3,Marcos,Fernández,30879971,1990-10-10,7649
3,Nahuel,Nari,22052549,2004-3-20,8721
3,Milena,Santana,33629896,1998-12-12,7651
3,Luciana,Jiménez,31136646,1981-6-24,4500
3,Agustina Belen,Contreras,26256232,1993-10-19,3907
3,Tomas Ezequiel,Portillo,25253304,1984-8-27,2026
3,Nicolas Agustin,Casares,27052771,1995-11-21,2328
3,Giuliana,Sberna,22181838,1988-3-22,6774
3,Santiago Gabriel,Fava,37123149,1991-9-11,3942
3,Juliana,Hoffmann,37379993,1999-4-5,8416
3,Ivan,Salazar,38211431,1980-11-8,4088
3,Maximiliano,Leiva,29278645,1994-12-8,5138
3,Maria Guadalupe,Sosa,29300334,1992-8-2,6969
3,Isabella,Quispe,31534584,1986-2-14,6779
3,Santiago Tomas,Sorbera,25232396,2002-1-11,6799
3,Angel Gabriel,Salamone,24578328,2002-10-16,3354
3,Jose Luis,Leiva,21442658,1981-6-8,4443
3,Santiago Nahuel,Castro,29677740,1980-12-17,9862
3,Gabriel Alejandro,Mariani,24344184,2000-8-3,8672
3,Tiago,Valenzuela,30015786,1996-6-15,5161
3,Joaquín Ignacio,Mariani,38218742,1982-4-3,5518
3,Carolina,Maradona,35370465,2004-3-25,5879
3,Candelaria,Fernández,38213832,1983-9-12,2925
3,Octavio,Demichelis,37404600,2000-1-28,6533
3,Jose Ignacio,Carrizo,34824685,1997-9-30,6936
3,Sol,García,32982318,1985-1-4,3049
3,Juan,Mora,24354453,1980-12-17,882
3,Lucia Belen,Pereira,36159068,2002-9-27,8002
3,Dante,Carranza,24097662,1995-7-27,5314
3,Franco Ezequiel,Santana,32762748,1996-12-23,2274
3,Lucas Gabriel,Gutiérrez,34666007,1995-10-19,5307
3,Lautaro Joaquin,Fernández,20240766,1985-9-8,1719
3,Juan Francisco,De Luca,37702011,1995-7-15,1817
3,Geronimo,Pedone,23485618,1991-12-8,3412
3,Emiliano,Farina,33652998,1994-8-7,2313
3,Emma,Castillo,38242992,1988-7-7,7798
3,Gabriel,Mariani,39808722,1990-1-30,463
3,Maria Agustina,Sala,29400553,1981-1-10,8852
3,Agustin Nicolas,Castro,22890396,1992-6-8,2835
3,Olivia,Carranza,37913034,1990-6-23,9879
3,Rodrigo Alejandro,Carranza,22466670,2004-3-3,3186
3,Nicolas Ezequiel,Pereyra,38877141,1989-7-30,4502
3,Maria Eugenia,Reyes,26868851,1982-11-5,1278
3,Joaquin Ezequiel,Mora,31160750,1996-4-22,3751
3,Lautaro Daniel,García,34012802,1987-3-6,1799
3,Juan Carlos,Delgado,21309160,1995-8-24,8644
3,Maia,Pineda,38908496,1990-5-1,7682
3,Milagros Valentina,Raimundo,27861311,1983-4-4,5587
3,Milagros Abril,Pedone,30000828,1998-6-26,6466
3,Franco Agustin,Duarte,37516195,1983-5-23,7810
3,Brisa,Schapira,23498816,1999-3-8,6368
3,Leonel,Hidalgo,24144206,1999-7-12,7598
3,Zoe,Rotman,30937327,1986-11-25,2027
3,Augusto,Huergo,29277971,1983-12-29,6623
3,Lisandro,Zambrano,24371918,1990-10-16,573
3,Abigail,Totora,26923428,1985-12-7,7298
3,Lucio,Mejía,20279140,1997-10-11,8617
3,Alma,Santana,38687526,2002-7-10,5711
3,Amparo,Arellano,31909422,1989-9-12,5168
3,Facundo Ezequiel,Gonzales,29968557,1991-3-1,6906
3,Salvador,Salazar,23652024,1987-5-11,6615
3,Rodrigo,Pineda,35919459,1996-9-3,3755
3,Thiago Agustin,Pereyra,30215592,2001-5-17,7079
3,Matias Nahuel,Arredondo,30404757,1993-8-29,8346
3,Franco Nicolas,Surace,20317696,1988-9-11,5807
3,Gonzalo Ezequiel,Santana,28039403,1992-3-24,4197
3,Ignacio Agustin,Santos,21846250,1992-5-9,3667
